9,281,mask,1,1,1,left,left,True,0.024,(0, -130),left,0.639,True
9,281,mask,2,1,2,right,left,False,0.048,(0, -130),left,0.308,True
9,281,mask,3,1,3,left,right,False,0.0,(0, -130),right,0.282,True
9,281,mask,4,1,4,left,right,False,0.0,(0, -130),right,0.244,True
9,281,mask,5,1,5,left,left,True,0.024,(0, -130),left,0.237,True
9,281,mask,6,1,6,right,right,True,0.0,(0, -130),right,0.207,True
9,281,mask,7,1,7,left,left,True,0.024,(0, 130),left,0.322,True
9,281,mask,8,1,8,left,right,False,0.0,(0, 130),right,0.254,True
9,281,mask,9,1,9,right,right,True,0.024,(0, 130),right,0.206,True
9,281,mask,10,1,10,left,left,True,0.072,(0, -130),left,0.225,True
9,281,mask,11,1,11,left,right,False,0.0,(0, -130),right,0.294,True
9,281,mask,12,1,12,right,left,False,0.072,(0, 130),left,0.321,True
9,281,mask,13,1,13,right,right,True,0.168,(0, -130),right,0.08,True
9,281,mask,14,1,14,right,left,False,0.096,(0, -130),right,0.138,False
9,281,mask,15,1,15,left,right,False,0.072,(0, -130),right,0.302,True
9,281,mask,16,1,16,right,right,True,0.048,(0, 130),right,0.238,True
9,281,mask,17,1,17,right,left,False,0.072,(0, -130),right,0.152,False
9,281,mask,18,1,18,left,left,True,0.168,(0, -130),left,0.467,True
9,281,mask,19,1,19,left,left,True,0.0,(0, 130),left,0.339,True
9,281,mask,20,1,20,left,left,True,0.168,(0, 130),left,0.159,True
9,281,mask,21,1,21,left,right,False,0.024,(0, -130),right,0.337,True
9,281,mask,22,1,22,right,left,False,0.0,(0, 130),left,0.333,True
9,281,mask,23,1,23,right,left,False,0.096,(0, 130),right,0.365,False
9,281,mask,24,1,24,right,left,False,0.072,(0, -130),left,0.474,True
9,281,mask,25,1,25,left,left,True,0.048,(0, -130),left,0.524,True
9,281,mask,26,1,26,right,right,True,0.072,(0, 130),right,0.715,True
9,281,mask,27,1,27,right,left,False,0.024,(0, -130),left,0.445,True
9,281,mask,28,1,28,right,left,False,0.0,(0, 130),left,0.317,True
9,281,mask,29,1,29,right,left,False,0.096,(0, -130),left,0.414,True
9,281,mask,30,1,30,right,right,True,0.072,(0, 130),right,0.307,True
9,281,mask,31,1,31,right,right,True,0.0,(0, -130),right,0.33,True
9,281,mask,32,1,32,left,right,False,0.024,(0, 130),right,0.383,True
9,281,mask,33,1,33,left,right,False,0.048,(0, 130),right,0.332,True
9,281,mask,34,1,34,right,right,True,0.096,(0, -130),right,1.071,True
9,281,mask,35,1,35,left,right,False,0.0,(0, 130),right,0.302,True
9,281,mask,36,1,36,right,right,True,0.168,(0, -130),right,0.194,True
9,281,mask,37,1,37,right,right,True,0.096,(0, 130),right,0.26,True
9,281,mask,38,1,38,right,left,False,0.0,(0, -130),left,0.338,True
9,281,mask,39,1,39,left,right,False,0.168,(0, 130),right,0.376,True
9,281,mask,40,1,40,right,left,False,0.168,(0, 130),left,0.362,True
9,281,mask,41,1,41,right,left,False,0.096,(0, -130),left,0.536,True
9,281,mask,42,1,42,left,right,False,0.072,(0, 130),right,0.391,True
9,281,mask,43,1,43,left,left,True,0.072,(0, 130),left,0.305,True
9,281,mask,44,1,44,left,right,False,0.096,(0, 130),right,0.332,True
9,281,mask,45,1,45,right,right,True,0.024,(0, 130),right,0.56,True
9,281,mask,46,1,46,right,right,True,0.072,(0, 130),right,0.258,True
9,281,mask,47,1,47,right,left,False,0.0,(0, -130),left,0.342,True
9,281,mask,48,1,48,left,left,True,0.0,(0, -130),left,0.463,True
9,281,mask,49,1,49,right,right,True,0.096,(0, -130),right,0.427,True
9,281,mask,50,1,50,left,right,False,0.168,(0, 130),right,0.361,True
9,281,mask,51,1,51,left,left,True,0.072,(0, -130),left,0.355,True
9,281,mask,52,1,52,right,right,True,0.0,(0, 130),right,0.315,True
9,281,mask,53,1,53,right,left,False,0.0,(0, 130),left,0.368,True
9,281,mask,54,1,54,left,right,False,0.096,(0, 130),right,0.307,True
9,281,mask,55,1,55,left,left,True,0.168,(0, -130),left,0.159,True
9,281,mask,56,1,56,right,right,True,0.072,(0, -130),right,0.248,True
9,281,mask,57,1,57,right,right,True,0.024,(0, 130),right,0.27,True
9,281,mask,58,1,58,right,left,False,0.096,(0, 130),left,0.39,True
9,281,mask,59,1,59,right,right,True,0.096,(0, 130),right,0.32,True
9,281,mask,60,1,60,right,right,True,0.168,(0, 130),right,0.27,True
9,281,mask,61,1,61,left,right,False,0.168,(0, -130),right,0.31,True
9,281,mask,62,1,62,left,right,False,0.048,(0, 130),right,0.435,True
9,281,mask,63,1,63,left,left,True,0.0,(0, -130),left,0.45,True
9,281,mask,64,1,64,right,right,True,0.048,(0, 130),right,0.247,True
9,281,mask,65,1,65,left,right,False,0.072,(0, 130),right,0.341,True
9,281,mask,66,1,66,left,right,False,0.072,(0, -130),right,0.333,True
9,281,mask,67,1,67,right,left,False,0.048,(0, 130),left,0.328,True
9,281,mask,68,1,68,left,left,True,0.048,(0, -130),left,0.305,True
9,281,mask,69,1,69,right,left,False,0.048,(0, 130),left,0.388,True
9,281,mask,70,1,70,right,left,False,0.168,(0, -130),right,0.257,False
9,281,mask,71,1,71,left,left,True,0.096,(0, 130),left,0.309,True
9,281,mask,72,1,72,right,right,True,0.024,(0, -130),right,0.313,True
9,281,mask,73,1,73,right,left,False,0.048,(0, 130),left,0.293,True
9,281,mask,74,1,74,left,right,False,0.096,(0, -130),right,0.337,True
9,281,mask,75,1,75,right,right,True,0.024,(0, -130),right,0.3,True
9,281,mask,76,1,76,left,right,False,0.096,(0, -130),right,0.358,True
9,281,mask,77,1,77,right,right,True,0.048,(0, -130),right,0.322,True
9,281,mask,78,1,78,left,right,False,0.168,(0, -130),left,0.148,False
9,281,mask,79,1,79,left,right,False,0.024,(0, 130),right,0.296,True
9,281,mask,80,1,80,right,right,True,0.024,(0, -130),right,0.271,True
9,281,mask,81,1,81,right,left,False,0.072,(0, 130),left,0.33,True
9,281,mask,82,1,82,right,left,False,0.168,(0, -130),left,0.401,True
9,281,mask,83,1,83,right,right,True,0.0,(0, 130),right,0.31,True
9,281,mask,84,1,84,right,left,False,0.168,(0, 130),left,0.343,True
9,281,mask,85,1,85,right,right,True,0.048,(0, -130),right,0.267,True
9,281,mask,86,1,86,right,right,True,0.168,(0, 130),right,0.316,True
9,281,mask,87,1,87,left,left,True,0.024,(0, 130),left,0.3,True
9,281,mask,88,1,88,left,right,False,0.024,(0, -130),right,0.26,True
9,281,mask,89,1,89,left,right,False,0.048,(0, 130),right,0.292,True
9,281,mask,90,1,90,left,right,False,0.048,(0, -130),right,0.331,True
9,281,mask,91,1,91,left,left,True,0.096,(0, -130),left,0.34,True
9,281,mask,92,1,92,left,left,True,0.072,(0, 130),left,0.328,True
9,281,mask,93,1,93,left,right,False,0.072,(0, -130),right,0.318,True
9,281,mask,94,1,94,right,left,False,0.024,(0, -130),left,0.29,True
9,281,mask,95,1,95,left,left,True,0.168,(0, -130),left,0.317,True
9,281,mask,96,1,96,left,left,True,0.0,(0, -130),left,0.306,True
