6,290,mask,1,1,1,right,right,True,0.072,(0, 130),right,0.322,True
6,290,mask,2,1,2,right,right,True,0.168,(0, 130),right,0.405,True
6,290,mask,3,1,3,right,left,False,0.096,(0, -130),left,0.345,True
6,290,mask,4,1,4,right,right,True,0.096,(0, -130),right,0.31,True
6,290,mask,5,1,5,right,right,True,0.168,(0, 130),right,0.449,True
6,290,mask,6,1,6,left,left,True,0.168,(0, -130),left,0.27,True
6,290,mask,7,1,7,left,right,False,0.048,(0, 130),right,0.372,True
6,290,mask,8,1,8,left,right,False,0.072,(0, 130),right,0.654,True
6,290,mask,9,1,9,right,left,False,0.024,(0, 130),left,0.342,True
6,290,mask,10,1,10,right,right,True,0.048,(0, 130),right,0.396,True
6,290,mask,11,1,11,right,right,True,0.168,(0, -130),right,0.482,True
6,290,mask,12,1,12,left,left,True,0.168,(0, 130),left,0.343,True
6,290,mask,13,1,13,right,right,True,0.024,(0, -130),right,0.345,True
6,290,mask,14,1,14,right,right,True,0.096,(0, 130),right,0.466,True
6,290,mask,15,1,15,left,left,True,0.096,(0, 130),left,0.297,True
6,290,mask,16,1,16,left,left,True,0.096,(0, 130),left,0.4,True
6,290,mask,17,1,17,right,left,False,0.096,(0, -130),left,0.54,True
6,290,mask,18,1,18,left,right,False,0.096,(0, -130),right,0.438,True
6,290,mask,19,1,19,left,right,False,0.168,(0, -130),right,0.453,True
6,290,mask,20,1,20,left,right,False,0.0,(0, 130),right,0.633,True
6,290,mask,21,1,21,left,right,False,0.024,(0, 130),right,0.467,True
6,290,mask,22,1,22,right,left,False,0.0,(0, 130),left,0.453,True
6,290,mask,23,1,23,left,left,True,0.072,(0, -130),left,0.352,True
6,290,mask,24,1,24,left,left,True,0.096,(0, 130),left,0.345,True
6,290,mask,25,1,25,left,left,True,0.048,(0, 130),left,0.408,True
6,290,mask,26,1,26,right,left,False,0.168,(0, 130),left,0.428,True
6,290,mask,27,1,27,left,left,True,0.0,(0, -130),left,0.496,True
6,290,mask,28,1,28,left,right,False,0.072,(0, 130),right,0.39,True
6,290,mask,29,1,29,right,right,True,0.024,(0, 130),right,0.533,True
6,290,mask,30,1,30,left,right,False,0.0,(0, -130),right,0.438,True
6,290,mask,31,1,31,left,left,True,0.072,(0, 130),left,0.364,True
6,290,mask,32,1,32,left,left,True,0.0,(0, -130),left,0.47,True
6,290,mask,33,1,33,left,right,False,0.168,(0, 130),right,0.385,True
6,290,mask,34,1,34,right,right,True,0.096,(0, -130),right,0.713,True
6,290,mask,35,1,35,left,right,False,0.096,(0, 130),right,0.458,True
6,290,mask,36,1,36,right,right,True,0.072,(0, -130),right,0.671,True
6,290,mask,37,1,37,right,left,False,0.0,(0, 130),left,0.342,True
6,290,mask,38,1,38,left,right,False,0.0,(0, -130),right,0.522,True
6,290,mask,39,1,39,right,right,True,0.096,(0, -130),right,0.654,True
6,290,mask,40,1,40,left,right,False,0.024,(0, -130),right,0.495,True
6,290,mask,41,1,41,left,left,True,0.168,(0, 130),left,0.65,True
6,290,mask,42,1,42,left,left,True,0.168,(0, -130),left,0.385,True
6,290,mask,43,1,43,right,left,False,0.072,(0, 130),left,0.397,True
6,290,mask,44,1,44,right,left,False,0.168,(0, -130),left,0.466,True
6,290,mask,45,1,45,right,right,True,0.048,(0, -130),right,0.587,True
6,290,mask,46,1,46,left,right,False,0.168,(0, 130),right,0.418,True
6,290,mask,47,1,47,right,left,False,0.024,(0, -130),left,0.417,True
6,290,mask,48,1,48,right,left,False,0.168,(0, 130),left,0.387,True
6,290,mask,49,1,49,right,right,True,0.168,(0, -130),right,0.46,True
6,290,mask,50,1,50,right,left,False,0.072,(0, 130),left,0.333,True
6,290,mask,51,1,51,left,left,True,0.0,(0, 130),left,0.457,True
6,290,mask,52,1,52,left,left,True,0.048,(0, 130),left,0.32,True
6,290,mask,53,1,53,right,left,False,0.048,(0, -130),left,0.388,True
6,290,mask,54,1,54,left,right,False,0.072,(0, 130),right,0.473,True
6,290,mask,55,1,55,left,left,True,0.024,(0, 130),left,0.342,True
6,290,mask,56,1,56,right,right,True,0.072,(0, -130),right,0.52,True
6,290,mask,57,1,57,left,left,True,0.072,(0, -130),left,0.63,True
6,290,mask,58,1,58,left,right,False,0.096,(0, -130),right,0.337,True
6,290,mask,59,1,59,right,right,True,0.096,(0, 130),right,0.442,True
6,290,mask,60,1,60,right,left,False,0.048,(0, -130),left,0.386,True
6,290,mask,61,1,61,right,right,True,0.024,(0, 130),right,0.581,True
6,290,mask,62,1,62,right,left,False,0.024,(0, 130),left,0.446,True
6,290,mask,63,1,63,left,right,False,0.072,(0, -130),right,0.388,True
6,290,mask,64,1,64,left,right,False,0.048,(0, -130),right,0.423,True
6,290,mask,65,1,65,right,left,False,0.048,(0, 130),left,0.36,True
6,290,mask,66,1,66,left,left,True,0.048,(0, -130),left,0.413,True
6,290,mask,67,1,67,right,right,True,0.024,(0, 130),right,0.309,True
6,290,mask,68,1,68,left,right,False,0.096,(0, 130),right,0.471,True
6,290,mask,69,1,69,right,right,True,0.0,(0, 130),right,0.358,True
6,290,mask,70,1,70,right,right,True,0.0,(0, 130),right,0.364,True
6,290,mask,71,1,71,right,left,False,0.0,(0, -130),left,0.32,True
6,290,mask,72,1,72,left,left,True,0.024,(0, -130),left,0.227,True
6,290,mask,73,1,73,right,left,False,0.048,(0, 130),left,0.406,True
6,290,mask,74,1,74,right,right,True,0.0,(0, -130),right,0.322,True
6,290,mask,75,1,75,left,left,True,0.168,(0, 130),left,0.116,True
6,290,mask,76,1,76,left,right,False,0.096,(0, -130),right,0.328,True
6,290,mask,77,1,77,left,left,True,0.024,(0, -130),left,0.509,True
6,290,mask,78,1,78,left,left,True,0.0,(0, -130),left,0.333,True
6,290,mask,79,1,79,left,right,False,0.048,(0, -130),right,0.351,True
6,290,mask,80,1,80,left,left,True,0.0,(0, 130),left,0.244,True
6,290,mask,81,1,81,left,right,False,0.096,(0, 130),right,0.35,True
6,290,mask,82,1,82,right,left,False,0.096,(0, -130),left,0.34,True
6,290,mask,83,1,83,left,right,False,0.024,(0, 130),right,0.364,True
6,290,mask,84,1,84,right,left,False,0.072,(0, 130),left,0.294,True
6,290,mask,85,1,85,right,right,True,0.048,(0, -130),right,0.309,True
6,290,mask,86,1,86,right,right,True,0.072,(0, 130),right,0.342,True
6,290,mask,87,1,87,left,left,True,0.024,(0, 130),left,0.435,True
6,290,mask,88,1,88,right,right,True,0.048,(0, 130),right,0.346,True
6,290,mask,89,1,89,right,right,True,0.0,(0, 130),right,0.438,True
6,290,mask,90,1,90,left,right,False,0.0,(0, 130),right,0.358,True
6,290,mask,91,1,91,left,left,True,0.096,(0, -130),left,0.269,True
6,290,mask,92,1,92,left,left,True,0.0,(0, 130),left,0.455,True
6,290,mask,93,1,93,left,left,True,0.072,(0, 130),left,0.36,True
6,290,mask,94,1,94,right,left,False,0.096,(0, 130),left,0.331,True
6,290,mask,95,1,95,right,left,False,0.024,(0, 130),left,0.315,True
6,290,mask,96,1,96,right,left,False,0.096,(0, 130),left,0.31,True
6,290,mask,97,1,97,right,left,False,0.096,(0, 130),left,0.335,True
6,290,mask,98,1,98,right,left,False,0.048,(0, 130),left,0.458,True
6,290,mask,99,1,99,left,right,False,0.024,(0, -130),right,0.297,True
6,290,mask,100,1,100,right,left,False,0.072,(0, -130),left,0.398,True
6,290,mask,101,1,101,left,left,True,0.096,(0, -130),left,0.332,True
6,290,mask,102,1,102,right,left,False,0.072,(0, -130),left,0.333,True
6,290,mask,103,1,103,right,left,False,0.024,(0, -130),left,0.352,True
6,290,mask,104,1,104,left,left,True,0.168,(0, -130),left,0.275,True
6,290,mask,105,1,105,left,left,True,0.048,(0, -130),left,0.335,True
6,290,mask,106,1,106,left,right,False,0.072,(0, -130),right,0.414,True
6,290,mask,107,1,107,left,right,False,0.048,(0, 130),right,0.384,True
6,290,mask,108,1,108,right,left,False,0.168,(0, 130),left,0.362,True
6,290,mask,109,1,109,left,left,True,0.048,(0, -130),left,0.398,True
6,290,mask,110,1,110,left,right,False,0.168,(0, -130),right,0.369,True
6,290,mask,111,1,111,left,left,True,0.048,(0, 130),left,0.329,True
6,290,mask,112,1,112,left,right,False,0.0,(0, -130),right,0.321,True
6,290,mask,113,1,113,left,right,False,0.168,(0, -130),right,0.418,True
6,290,mask,114,1,114,left,left,True,0.096,(0, -130),left,0.322,True
6,290,mask,115,1,115,right,left,False,0.168,(0, -130),left,0.386,True
6,290,mask,116,1,116,left,right,False,0.168,(0, 130),right,0.635,True
6,290,mask,117,1,117,left,left,True,0.072,(0, -130),left,0.481,True
6,290,mask,118,1,118,right,right,True,0.024,(0, -130),right,0.373,True
6,290,mask,119,1,119,right,right,True,0.096,(0, 130),right,0.402,True
6,290,mask,120,1,120,left,left,True,0.024,(0, -130),left,0.504,True
6,290,mask,121,1,121,left,right,False,0.072,(0, -130),right,0.355,True
6,290,mask,122,1,122,left,right,False,0.048,(0, 130),right,0.566,True
6,290,mask,123,1,123,left,left,True,0.072,(0, 130),left,0.4,True
6,290,mask,124,1,124,right,left,False,0.024,(0, -130),left,0.351,True
6,290,mask,125,1,125,right,right,True,0.024,(0, -130),right,0.302,True
6,290,mask,126,1,126,right,right,True,0.072,(0, 130),right,0.389,True
6,290,mask,127,1,127,right,left,False,0.0,(0, -130),left,0.267,True
6,290,mask,128,1,128,left,right,False,0.0,(0, 130),right,0.298,True
6,290,mask,129,1,129,right,left,False,0.0,(0, 130),left,0.256,True
6,290,mask,130,1,130,right,left,False,0.0,(0, -130),left,0.244,True
6,290,mask,131,1,131,right,left,False,0.072,(0, -130),left,0.342,True
6,290,mask,132,1,132,right,right,True,0.168,(0, 130),right,0.329,True
6,290,mask,133,1,133,right,right,True,0.168,(0, -130),right,0.352,True
6,290,mask,134,1,134,left,right,False,0.048,(0, -130),right,0.464,True
6,290,mask,135,1,135,right,right,True,0.0,(0, -130),right,0.338,True
6,290,mask,136,1,136,right,right,True,0.048,(0, -130),right,0.355,True
6,290,mask,137,1,137,left,left,True,0.024,(0, 130),left,0.295,True
6,290,mask,138,1,138,right,right,True,0.072,(0, -130),right,0.378,True
6,290,mask,139,1,139,right,right,True,0.048,(0, 130),right,0.386,True
6,290,mask,140,1,140,right,right,True,0.0,(0, -130),right,0.34,True
6,290,mask,141,1,141,right,left,False,0.168,(0, -130),left,0.314,True
6,290,mask,142,1,142,right,left,False,0.048,(0, -130),left,0.414,True
6,290,mask,143,1,143,left,right,False,0.024,(0, 130),right,0.455,True
6,290,mask,144,1,144,left,right,False,0.024,(0, -130),right,0.381,True
6,290,mask,145,2,1,right,right,True,0.096,(0, 130),right,0.394,True
6,290,mask,146,2,2,right,left,False,0.096,(0, -130),left,0.32,True
6,290,mask,147,2,3,left,left,True,0.072,(0, 130),left,0.305,True
6,290,mask,148,2,4,left,left,True,0.0,(0, 130),left,0.349,True
6,290,mask,149,2,5,right,left,False,0.096,(0, 130),left,0.336,True
6,290,mask,150,2,6,left,right,False,0.072,(0, -130),right,0.357,True
6,290,mask,151,2,7,right,right,True,0.168,(0, 130),right,0.348,True
6,290,mask,152,2,8,right,left,False,0.024,(0, -130),left,0.296,True
6,290,mask,153,2,9,left,left,True,0.024,(0, -130),left,0.265,True
6,290,mask,154,2,10,left,left,True,0.0,(0, 130),left,0.291,True
6,290,mask,155,2,11,left,right,False,0.096,(0, -130),right,0.363,True
6,290,mask,156,2,12,left,right,False,0.072,(0, -130),right,0.399,True
6,290,mask,157,2,13,right,left,False,0.048,(0, -130),left,0.284,True
6,290,mask,158,2,14,right,left,False,0.0,(0, 130),left,0.301,True
6,290,mask,159,2,15,left,left,True,0.168,(0, 130),left,0.33,True
6,290,mask,160,2,16,left,right,False,0.0,(0, 130),right,0.381,True
6,290,mask,161,2,17,right,right,True,0.024,(0, -130),right,0.299,True
6,290,mask,162,2,18,right,left,False,0.048,(0, -130),left,0.288,True
6,290,mask,163,2,19,right,left,False,0.024,(0, 130),left,0.341,True
6,290,mask,164,2,20,right,left,False,0.0,(0, -130),left,0.286,True
6,290,mask,165,2,21,right,right,True,0.0,(0, -130),right,0.283,True
6,290,mask,166,2,22,left,right,False,0.024,(0, -130),right,0.342,True
6,290,mask,167,2,23,left,right,False,0.096,(0, 130),right,0.387,True
6,290,mask,168,2,24,left,right,False,0.072,(0, 130),right,0.355,True
6,290,mask,169,2,25,left,left,True,0.096,(0, 130),left,0.252,True
6,290,mask,170,2,26,right,left,False,0.024,(0, 130),left,0.314,True
6,290,mask,171,2,27,right,right,True,0.048,(0, 130),right,0.295,True
6,290,mask,172,2,28,right,right,True,0.0,(0, 130),right,0.435,True
6,290,mask,173,2,29,left,right,False,0.096,(0, 130),right,0.401,True
6,290,mask,174,2,30,left,left,True,0.168,(0, -130),left,0.317,True
6,290,mask,175,2,31,right,left,False,0.096,(0, -130),left,0.535,True
6,290,mask,176,2,32,left,left,True,0.168,(0, 130),left,0.28,True
6,290,mask,177,2,33,right,right,True,0.168,(0, 130),right,0.295,True
6,290,mask,178,2,34,left,right,False,0.024,(0, -130),right,0.419,True
6,290,mask,179,2,35,left,left,True,0.096,(0, -130),left,0.255,True
6,290,mask,180,2,36,right,right,True,0.072,(0, 130),right,0.718,True
6,290,mask,181,2,37,left,left,True,0.048,(0, -130),left,0.278,True
6,290,mask,182,2,38,right,left,False,0.072,(0, -130),left,0.321,True
6,290,mask,183,2,39,left,right,False,0.072,(0, 130),right,0.367,True
6,290,mask,184,2,40,right,right,True,0.0,(0, 130),right,0.451,True
6,290,mask,185,2,41,left,right,False,0.0,(0, -130),right,0.273,True
6,290,mask,186,2,42,right,right,True,0.024,(0, 130),right,0.293,True
6,290,mask,187,2,43,left,left,True,0.048,(0, 130),left,0.253,True
6,290,mask,188,2,44,left,left,True,0.096,(0, 130),left,0.354,True
6,290,mask,189,2,45,left,left,True,0.168,(0, -130),left,0.347,True
6,290,mask,190,2,46,left,right,False,0.096,(0, 130),right,0.386,True
6,290,mask,191,2,47,left,left,True,0.048,(0, 130),left,0.269,True
6,290,mask,192,2,48,left,left,True,0.048,(0, -130),left,0.289,True
6,290,mask,193,2,49,left,right,False,0.048,(0, 130),right,0.359,True
6,290,mask,194,2,50,left,left,True,0.072,(0, 130),left,0.249,True
6,290,mask,195,2,51,right,right,True,0.024,(0, 130),right,0.322,True
6,290,mask,196,2,52,right,left,False,0.072,(0, 130),left,0.31,True
6,290,mask,197,2,53,left,left,True,0.0,(0, -130),left,0.32,True
6,290,mask,198,2,54,left,right,False,0.0,(0, 130),right,0.258,True
6,290,mask,199,2,55,left,right,False,0.168,(0, 130),right,0.385,True
6,290,mask,200,2,56,left,left,True,0.024,(0, 130),left,0.313,True
6,290,mask,201,2,57,right,left,False,0.024,(0, -130),left,0.301,True
6,290,mask,202,2,58,right,left,False,0.168,(0, -130),left,0.358,True
6,290,mask,203,2,59,right,right,True,0.168,(0, -130),right,0.154,True
6,290,mask,204,2,60,left,left,True,0.072,(0, -130),left,0.273,True
6,290,mask,205,2,61,left,right,False,0.024,(0, 130),right,0.345,True
6,290,mask,206,2,62,right,right,True,0.096,(0, -130),right,0.33,True
6,290,mask,207,2,63,right,left,False,0.096,(0, 130),left,0.316,True
6,290,mask,208,2,64,right,right,True,0.072,(0, -130),right,0.333,True
6,290,mask,209,2,65,left,right,False,0.096,(0, -130),right,0.376,True
6,290,mask,210,2,66,right,left,False,0.048,(0, -130),left,0.347,True
6,290,mask,211,2,67,left,left,True,0.072,(0, -130),left,0.373,True
6,290,mask,212,2,68,right,right,True,0.072,(0, 130),right,0.366,True
6,290,mask,213,2,69,right,left,False,0.096,(0, -130),left,0.318,True
6,290,mask,214,2,70,left,left,True,0.024,(0, -130),left,0.31,True
6,290,mask,215,2,71,right,right,True,0.096,(0, -130),right,0.36,True
6,290,mask,216,2,72,right,right,True,0.096,(0, -130),right,0.423,True
6,290,mask,217,2,73,left,left,True,0.048,(0, 130),left,0.308,True
6,290,mask,218,2,74,left,right,False,0.096,(0, -130),right,0.378,True
6,290,mask,219,2,75,left,right,False,0.024,(0, -130),right,0.419,True
6,290,mask,220,2,76,left,left,True,0.168,(0, -130),left,0.328,True
6,290,mask,221,2,77,left,right,False,0.0,(0, -130),right,0.344,True
6,290,mask,222,2,78,right,left,False,0.096,(0, 130),left,0.311,True
6,290,mask,223,2,79,right,left,False,0.168,(0, -130),left,0.356,True
6,290,mask,224,2,80,right,left,False,0.0,(0, 130),left,0.344,True
6,290,mask,225,2,81,left,left,True,0.072,(0, 130),left,0.241,True
6,290,mask,226,2,82,right,left,False,0.0,(0, -130),left,0.408,True
6,290,mask,227,2,83,left,right,False,0.168,(0, 130),right,0.412,True
6,290,mask,228,2,84,left,left,True,0.024,(0, 130),left,0.296,True
