29,288,mask,1,1,1,right,left,False,0.072,(0, -130),left,0.289,True
29,288,mask,2,1,2,right,left,False,0.048,(0, 130),left,0.36,True
29,288,mask,3,1,3,left,right,False,0.168,(0, -130),right,0.346,True
29,288,mask,4,1,4,left,right,False,0.048,(0, -130),right,0.308,True
29,288,mask,5,1,5,right,right,True,0.024,(0, 130),right,0.204,True
29,288,mask,6,1,6,right,right,True,0.168,(0, -130),right,0.166,True
29,288,mask,7,1,7,left,left,True,0.048,(0, -130),left,0.201,True
29,288,mask,8,1,8,left,left,True,0.0,(0, 130),left,0.213,True
29,288,mask,9,1,9,left,right,False,0.072,(0, -130),left,0.189,False
29,288,mask,10,1,10,left,left,True,0.0,(0, -130),left,0.238,True
29,288,mask,11,1,11,right,right,True,0.072,(0, 130),right,0.112,True
29,288,mask,12,1,12,left,right,False,0.0,(0, 130),right,0.31,True
29,288,mask,13,1,13,left,left,True,0.096,(0, 130),left,0.203,True
29,288,mask,14,1,14,right,right,True,0.168,(0, 130),right,0.196,True
29,288,mask,15,1,15,right,left,False,0.072,(0, 130),left,0.281,True
29,288,mask,16,1,16,right,right,True,0.0,(0, -130),right,0.318,True
29,288,mask,17,1,17,left,left,True,0.096,(0, -130),left,0.234,True
29,288,mask,18,1,18,right,left,False,0.096,(0, 130),left,0.264,True
29,288,mask,19,1,19,right,right,True,0.048,(0, -130),right,0.228,True
29,288,mask,20,1,20,left,left,True,0.024,(0, 130),left,0.22,True
29,288,mask,21,1,21,right,right,True,0.072,(0, -130),right,0.191,True
29,288,mask,22,1,22,left,left,True,0.0,(0, 130),left,0.252,True
29,288,mask,23,1,23,left,right,False,0.168,(0, 130),right,0.324,True
29,288,mask,24,1,24,left,left,True,0.048,(0, 130),left,0.229,True
29,288,mask,25,1,25,right,left,False,0.096,(0, -130),left,0.283,True
29,288,mask,26,1,26,right,left,False,0.0,(0, -130),left,0.246,True
29,288,mask,27,1,27,left,right,False,0.168,(0, 130),right,0.291,True
29,288,mask,28,1,28,left,left,True,0.0,(0, -130),left,0.255,True
29,288,mask,29,1,29,right,left,False,0.072,(0, 130),left,0.284,True
29,288,mask,30,1,30,right,right,True,0.024,(0, -130),right,0.193,True
29,288,mask,31,1,31,right,left,False,0.024,(0, 130),left,0.248,True
29,288,mask,32,1,32,left,left,True,0.0,(0, 130),left,0.241,True
29,288,mask,33,1,33,right,left,False,0.168,(0, 130),left,0.339,True
29,288,mask,34,1,34,left,left,True,0.024,(0, -130),left,0.238,True
29,288,mask,35,1,35,left,right,False,0.048,(0, 130),right,0.3,True
29,288,mask,36,1,36,right,left,False,0.096,(0, 130),left,0.275,True
29,288,mask,37,1,37,right,right,True,0.024,(0, -130),right,0.389,True
29,288,mask,38,1,38,right,right,True,0.024,(0, -130),right,0.225,True
29,288,mask,39,1,39,right,left,False,0.024,(0, 130),left,0.298,True
29,288,mask,40,1,40,right,right,True,0.0,(0, 130),right,0.249,True
29,288,mask,41,1,41,left,right,False,0.0,(0, 130),right,0.279,True
29,288,mask,42,1,42,left,left,True,0.024,(0, -130),left,0.201,True
29,288,mask,43,1,43,right,left,False,0.0,(0, -130),left,0.233,True
29,288,mask,44,1,44,left,right,False,0.096,(0, -130),right,0.269,True
29,288,mask,45,1,45,right,right,True,0.048,(0, -130),right,0.206,True
29,288,mask,46,1,46,left,right,False,0.024,(0, 130),right,0.26,True
29,288,mask,47,1,47,left,left,True,0.0,(0, -130),left,0.244,True
29,288,mask,48,1,48,right,left,False,0.096,(0, 130),left,0.33,True
29,288,mask,49,1,49,left,right,False,0.072,(0, -130),right,0.249,True
29,288,mask,50,1,50,right,right,True,0.024,(0, 130),right,0.242,True
29,288,mask,51,1,51,left,left,True,0.072,(0, 130),left,0.175,True
29,288,mask,52,1,52,right,left,False,0.048,(0, -130),left,0.286,True
29,288,mask,53,1,53,right,right,True,0.0,(0, -130),right,0.209,True
29,288,mask,54,1,54,left,right,False,0.0,(0, -130),right,0.211,True
29,288,mask,55,1,55,left,right,False,0.096,(0, 130),right,0.286,True
29,288,mask,56,1,56,right,right,True,0.168,(0, -130),right,0.312,True
29,288,mask,57,1,57,left,left,True,0.024,(0, 130),left,0.201,True
29,288,mask,58,1,58,right,left,False,0.0,(0, 130),left,0.22,True
29,288,mask,59,1,59,right,right,True,0.0,(0, 130),right,0.201,True
29,288,mask,60,1,60,right,left,False,0.0,(0, -130),left,0.194,True
29,288,mask,61,1,61,left,left,True,0.168,(0, 130),left,0.075,True
29,288,mask,62,1,62,left,right,False,0.024,(0, -130),right,0.209,True
29,288,mask,63,1,63,left,right,False,0.072,(0, 130),right,0.497,True
29,288,mask,64,1,64,right,right,True,0.0,(0, -130),right,0.231,True
29,288,mask,65,1,65,right,left,False,0.072,(0, -130),left,0.265,True
29,288,mask,66,1,66,left,right,False,0.096,(0, 130),right,0.274,True
29,288,mask,67,1,67,left,left,True,0.168,(0, -130),left,0.333,True
29,288,mask,68,1,68,left,right,False,0.048,(0, 130),right,0.242,True
29,288,mask,69,1,69,right,left,False,0.048,(0, 130),left,0.293,True
29,288,mask,70,1,70,left,right,False,0.048,(0, -130),right,0.308,True
29,288,mask,71,1,71,right,right,True,0.072,(0, 130),right,0.203,True
29,288,mask,72,1,72,right,left,False,0.048,(0, -130),left,0.274,True
29,288,mask,73,1,73,right,right,True,0.048,(0, 130),right,0.236,True
29,288,mask,74,1,74,left,left,True,0.096,(0, 130),left,0.157,True
29,288,mask,75,1,75,left,left,True,0.072,(0, 130),left,0.241,True
29,288,mask,76,1,76,right,right,True,0.096,(0, 130),right,0.145,True
29,288,mask,77,1,77,left,left,True,0.096,(0, -130),left,0.158,True
29,288,mask,78,1,78,right,right,True,0.168,(0, 130),right,0.167,True
29,288,mask,79,1,79,left,right,False,0.072,(0, 130),left,0.219,False
29,288,mask,80,1,80,left,left,True,0.072,(0, -130),left,0.231,True
29,288,mask,81,1,81,right,right,True,0.072,(0, -130),right,0.215,True
29,288,mask,82,1,82,right,left,False,0.072,(0, 130),left,0.266,True
29,288,mask,83,1,83,right,left,False,0.072,(0, -130),left,0.273,True
29,288,mask,84,1,84,left,right,False,0.024,(0, -130),right,0.246,True
29,288,mask,85,1,85,right,right,True,0.072,(0, -130),right,0.202,True
29,288,mask,86,1,86,right,right,True,0.048,(0, 130),right,0.161,True
29,288,mask,87,1,87,right,left,False,0.168,(0, -130),left,0.228,True
29,288,mask,88,1,88,right,left,False,0.0,(0, 130),left,0.281,True
29,288,mask,89,1,89,right,right,True,0.048,(0, 130),right,0.161,True
29,288,mask,90,1,90,right,left,False,0.024,(0, -130),left,0.206,True
29,288,mask,91,1,91,left,left,True,0.024,(0, 130),left,0.212,True
29,288,mask,92,1,92,right,right,True,0.024,(0, 130),right,0.205,True
29,288,mask,93,1,93,left,right,False,0.168,(0, -130),left,0.039,False
29,288,mask,94,1,94,right,right,True,0.096,(0, -130),right,0.252,True
29,288,mask,95,1,95,left,left,True,0.048,(0, -130),left,0.179,True
29,288,mask,96,1,96,right,left,False,0.096,(0, -130),left,0.249,True
29,288,mask,97,1,97,left,left,True,0.168,(0, 130),left,0.224,True
29,288,mask,98,1,98,left,right,False,0.024,(0, 130),right,0.238,True
29,288,mask,99,1,99,right,right,True,0.096,(0, -130),right,0.181,True
29,288,mask,100,1,100,left,left,True,0.024,(0, -130),left,0.189,True
29,288,mask,101,1,101,right,right,True,0.0,(0, 130),right,0.214,True
29,288,mask,102,1,102,left,right,False,0.072,(0, 130),right,0.302,True
29,288,mask,103,1,103,left,left,True,0.048,(0, 130),left,0.206,True
29,288,mask,104,1,104,right,left,False,0.168,(0, -130),right,0.158,False
29,288,mask,105,1,105,left,right,False,0.0,(0, 130),right,0.202,True
29,288,mask,106,1,106,left,left,True,0.072,(0, 130),left,0.211,True
29,288,mask,107,1,107,right,right,True,0.096,(0, 130),right,0.14,True
29,288,mask,108,1,108,left,left,True,0.168,(0, -130),left,0.079,True
29,288,mask,109,1,109,left,left,True,0.072,(0, -130),left,0.178,True
29,288,mask,110,1,110,right,left,False,0.0,(0, 130),left,0.232,True
29,288,mask,111,1,111,left,left,True,0.048,(0, -130),left,0.163,True
29,288,mask,112,1,112,left,left,True,0.096,(0, -130),left,0.156,True
29,288,mask,113,1,113,right,left,False,0.024,(0, 130),left,0.243,True
29,288,mask,114,1,114,left,right,False,0.024,(0, 130),right,0.312,True
29,288,mask,115,1,115,left,left,True,0.096,(0, 130),left,0.176,True
29,288,mask,116,1,116,left,right,False,0.096,(0, 130),left,0.148,False
29,288,mask,117,1,117,right,left,False,0.168,(0, -130),left,0.235,True
29,288,mask,118,1,118,right,right,True,0.096,(0, 130),right,0.18,True
29,288,mask,119,1,119,left,left,True,0.168,(0, -130),left,0.113,True
29,288,mask,120,1,120,left,right,False,0.168,(0, -130),right,0.278,True
29,288,mask,121,1,121,left,right,False,0.168,(0, 130),right,0.33,True
29,288,mask,122,1,122,right,right,True,0.048,(0, -130),right,0.201,True
29,288,mask,123,1,123,right,left,False,0.024,(0, -130),left,0.215,True
29,288,mask,124,1,124,left,right,False,0.096,(0, -130),left,0.068,False
29,288,mask,125,1,125,left,left,True,0.072,(0, -130),left,0.151,True
29,288,mask,126,1,126,right,left,False,0.168,(0, 130),left,0.357,True
29,288,mask,127,1,127,left,right,False,0.0,(0, -130),right,0.234,True
29,288,mask,128,1,128,right,right,True,0.168,(0, -130),right,0.213,True
29,288,mask,129,1,129,right,left,False,0.168,(0, 130),left,0.298,True
29,288,mask,130,1,130,left,right,False,0.096,(0, -130),right,0.262,True
29,288,mask,131,1,131,left,right,False,0.024,(0, -130),right,0.254,True
29,288,mask,132,1,132,left,right,False,0.048,(0, 130),right,0.243,True
29,288,mask,133,1,133,left,right,False,0.0,(0, -130),right,0.228,True
29,288,mask,134,1,134,right,left,False,0.048,(0, 130),left,0.247,True
29,288,mask,135,1,135,left,right,False,0.048,(0, -130),right,0.22,True
29,288,mask,136,1,136,right,left,False,0.048,(0, -130),left,0.234,True
29,288,mask,137,1,137,right,right,True,0.168,(0, 130),right,0.077,True
29,288,mask,138,1,138,right,left,False,0.024,(0, -130),left,0.219,True
29,288,mask,139,1,139,right,right,True,0.072,(0, 130),right,0.151,True
29,288,mask,140,1,140,right,right,True,0.096,(0, -130),right,0.186,True
29,288,mask,141,1,141,left,left,True,0.048,(0, 130),left,0.186,True
29,288,mask,142,1,142,right,left,False,0.096,(0, -130),left,0.25,True
29,288,mask,143,1,143,left,left,True,0.168,(0, 130),left,0.045,True
29,288,mask,144,1,144,left,right,False,0.072,(0, -130),right,0.253,True
29,288,mask,145,2,1,right,left,False,0.096,(0, 130),left,0.286,True
29,288,mask,146,2,2,left,left,True,0.048,(0, -130),left,0.169,True
29,288,mask,147,2,3,left,right,False,0.024,(0, -130),right,0.201,True
29,288,mask,148,2,4,right,right,True,0.048,(0, 130),right,0.146,True
29,288,mask,149,2,5,right,left,False,0.0,(0, -130),left,0.214,True
29,288,mask,150,2,6,right,left,False,0.072,(0, 130),left,0.201,True
29,288,mask,151,2,7,right,right,True,0.0,(0, -130),right,0.21,True
29,288,mask,152,2,8,left,left,True,0.096,(0, -130),left,0.109,True
29,288,mask,153,2,9,right,right,True,0.048,(0, -130),right,0.248,True
29,288,mask,154,2,10,right,left,False,0.048,(0, -130),left,0.224,True
29,288,mask,155,2,11,left,left,True,0.0,(0, -130),left,0.187,True
29,288,mask,156,2,12,left,right,False,0.168,(0, 130),left,0.072,False
29,288,mask,157,2,13,right,left,False,0.168,(0, 130),left,0.215,True
29,288,mask,158,2,14,left,left,True,0.072,(0, -130),left,0.164,True
29,288,mask,159,2,15,left,right,False,0.168,(0, -130),left,0.049,False
29,288,mask,160,2,16,left,right,False,0.0,(0, 130),right,0.299,True
29,288,mask,161,2,17,left,right,False,0.0,(0, 130),right,0.291,True
29,288,mask,162,2,18,right,left,False,0.0,(0, 130),left,0.225,True
29,288,mask,163,2,19,right,left,False,0.024,(0, 130),left,0.236,True
29,288,mask,164,2,20,right,left,False,0.168,(0, 130),left,0.343,True
29,288,mask,165,2,21,left,left,True,0.072,(0, -130),left,0.175,True
29,288,mask,166,2,22,right,right,True,0.0,(0, 130),right,0.257,True
29,288,mask,167,2,23,left,left,True,0.096,(0, 130),left,0.162,True
29,288,mask,168,2,24,left,left,True,0.048,(0, -130),left,0.213,True
29,288,mask,169,2,25,left,right,False,0.072,(0, 130),right,0.301,True
29,288,mask,170,2,26,right,left,False,0.048,(0, 130),left,0.209,True
