26,286,mask,1,1,1,left,left,True,0.168,(0, 130),left,0.293,True
26,286,mask,2,1,2,left,left,True,0.072,(0, 130),left,0.267,True
26,286,mask,3,1,3,left,right,False,0.072,(0, 130),right,0.502,True
26,286,mask,4,1,4,left,left,True,0.048,(0, 130),right,1.004,False
26,286,mask,5,1,5,left,right,False,0.024,(0, -130),right,0.441,True
26,286,mask,6,1,6,right,right,True,0.0,(0, 130),right,0.34,True
26,286,mask,7,1,7,left,left,True,0.096,(0, -130),left,0.249,True
26,286,mask,8,1,8,left,right,False,0.168,(0, -130),left,0.139,False
26,286,mask,9,1,9,left,right,False,0.096,(0, -130),right,0.428,True
26,286,mask,10,1,10,right,right,True,0.024,(0, 130),right,0.289,True
26,286,mask,11,1,11,left,right,False,0.168,(0, -130),right,0.403,True
26,286,mask,12,1,12,right,right,True,0.0,(0, 130),right,0.253,True
26,286,mask,13,1,13,left,left,True,0.168,(0, -130),left,0.293,True
26,286,mask,14,1,14,left,right,False,0.048,(0, 130),right,0.284,True
26,286,mask,15,1,15,right,left,False,0.048,(0, 130),left,0.349,True
26,286,mask,16,1,16,right,left,False,0.168,(0, 130),right,0.122,False
26,286,mask,17,1,17,left,right,False,0.0,(0, -130),right,0.358,True
26,286,mask,18,1,18,left,right,False,0.096,(0, -130),right,0.442,True
26,286,mask,19,1,19,right,right,True,0.096,(0, 130),right,0.216,True
26,286,mask,20,1,20,right,right,True,0.072,(0, 130),right,0.273,True
26,286,mask,21,1,21,left,right,False,0.168,(0, 130),right,0.489,True
26,286,mask,22,1,22,left,left,True,0.048,(0, -130),left,0.336,True
26,286,mask,23,1,23,left,left,True,0.072,(0, 130),left,0.347,True
26,286,mask,24,1,24,left,left,True,0.024,(0, 130),left,0.397,True
26,286,mask,25,1,25,right,right,True,0.072,(0, -130),right,0.284,True
26,286,mask,26,1,26,left,right,False,0.024,(0, -130),right,0.238,True
26,286,mask,27,1,27,left,left,True,0.0,(0, -130),left,0.259,True
26,286,mask,28,1,28,left,left,True,0.168,(0, 130),left,0.259,True
26,286,mask,29,1,29,left,left,True,0.0,(0, -130),left,0.324,True
26,286,mask,30,1,30,right,left,False,0.0,(0, 130),left,0.253,True
26,286,mask,31,1,31,left,right,False,0.168,(0, 130),right,0.376,True
26,286,mask,32,1,32,left,right,False,0.072,(0, -130),right,0.32,True
26,286,mask,33,1,33,right,left,False,0.024,(0, -130),left,0.319,True
26,286,mask,34,1,34,right,left,False,0.048,(0, -130),left,0.357,True
26,286,mask,35,1,35,right,right,True,0.0,(0, 130),right,0.365,True
26,286,mask,36,1,36,left,right,False,0.168,(0, -130),right,0.278,True
26,286,mask,37,1,37,left,right,False,0.024,(0, -130),right,0.24,True
26,286,mask,38,1,38,right,left,False,0.048,(0, 130),left,0.558,True
26,286,mask,39,1,39,left,right,False,0.072,(0, -130),right,0.32,True
26,286,mask,40,1,40,right,right,True,0.168,(0, -130),right,0.097,True
26,286,mask,41,1,41,left,right,False,0.168,(0, 130),right,0.347,True
26,286,mask,42,1,42,right,left,False,0.0,(0, -130),left,0.273,True
26,286,mask,43,1,43,right,right,True,0.048,(0, -130),right,0.221,True
26,286,mask,44,1,44,left,left,True,0.096,(0, -130),left,0.292,True
26,286,mask,45,1,45,right,left,False,0.168,(0, -130),right,0.148,False
26,286,mask,46,1,46,left,right,False,0.024,(0, 130),right,0.329,True
26,286,mask,47,1,47,right,right,True,0.048,(0, -130),right,0.26,True
26,286,mask,48,1,48,left,left,True,0.0,(0, 130),left,0.589,True
26,286,mask,49,1,49,left,right,False,0.096,(0, 130),right,0.328,True
26,286,mask,50,1,50,right,left,False,0.072,(0, -130),left,0.448,True
26,286,mask,51,1,51,right,left,False,0.024,(0, 130),left,0.467,True
26,286,mask,52,1,52,right,right,True,0.024,(0, -130),right,0.337,True
26,286,mask,53,1,53,right,right,True,0.168,(0, 130),right,0.185,True
26,286,mask,54,1,54,left,right,False,0.048,(0, -130),right,0.299,True
26,286,mask,55,1,55,left,right,False,0.0,(0, 130),right,0.244,True
26,286,mask,56,1,56,left,left,True,0.048,(0, 130),left,0.298,True
26,286,mask,57,1,57,left,left,True,0.024,(0, 130),left,0.306,True
26,286,mask,58,1,58,right,left,False,0.024,(0, 130),left,0.403,True
26,286,mask,59,1,59,right,right,True,0.024,(0, -130),right,0.298,True
26,286,mask,60,1,60,right,right,True,0.024,(0, 130),right,0.269,True
26,286,mask,61,1,61,left,left,True,0.168,(0, -130),left,0.309,True
26,286,mask,62,1,62,right,right,True,0.096,(0, -130),right,0.168,True
26,286,mask,63,1,63,right,left,False,0.072,(0, -130),right,0.163,False
26,286,mask,64,1,64,right,left,False,0.168,(0, -130),right,0.143,False
26,286,mask,65,1,65,left,right,False,0.072,(0, -130),right,0.325,True
26,286,mask,66,1,66,left,right,False,0.072,(0, 130),right,0.278,True
26,286,mask,67,1,67,right,left,False,0.024,(0, -130),left,0.231,True
26,286,mask,68,1,68,left,right,False,0.072,(0, 130),right,0.421,True
26,286,mask,69,1,69,right,left,False,0.168,(0, 130),right,0.128,False
26,286,mask,70,1,70,left,left,True,0.096,(0, 130),left,0.359,True
26,286,mask,71,1,71,right,left,False,0.096,(0, 130),left,0.344,True
26,286,mask,72,1,72,right,left,False,0.0,(0, 130),left,0.216,True
26,286,mask,73,1,73,left,left,True,0.0,(0, 130),left,0.211,True
26,286,mask,74,1,74,right,right,True,0.168,(0, -130),right,0.226,True
26,286,mask,75,1,75,right,left,False,0.024,(0, -130),left,0.294,True
26,286,mask,76,1,76,right,left,False,0.072,(0, 130),left,0.355,True
26,286,mask,77,1,77,right,right,True,0.072,(0, 130),right,0.41,True
26,286,mask,78,1,78,left,left,True,0.168,(0, -130),left,0.44,True
26,286,mask,79,1,79,right,right,True,0.096,(0, -130),right,0.328,True
26,286,mask,80,1,80,left,right,False,0.0,(0, -130),right,0.281,True
26,286,mask,81,1,81,left,left,True,0.168,(0, 130),left,0.172,True
26,286,mask,82,1,82,right,right,True,0.168,(0, 130),right,0.183,True
26,286,mask,83,1,83,left,left,True,0.024,(0, -130),left,0.354,True
26,286,mask,84,1,84,left,right,False,0.048,(0, 130),right,0.31,True
26,286,mask,85,1,85,right,left,False,0.096,(0, 130),left,0.39,True
26,286,mask,86,1,86,left,left,True,0.024,(0, -130),left,0.42,True
26,286,mask,87,1,87,right,left,False,0.048,(0, -130),left,0.367,True
26,286,mask,88,1,88,right,left,False,0.072,(0, 130),left,0.443,True
26,286,mask,89,1,89,right,left,False,0.024,(0, 130),left,0.322,True
26,286,mask,90,1,90,left,left,True,0.072,(0, -130),left,0.269,True
26,286,mask,91,1,91,right,right,True,0.0,(0, -130),right,0.315,True
26,286,mask,92,1,92,left,right,False,0.0,(0, 130),right,0.306,True
26,286,mask,93,1,93,right,right,True,0.096,(0, 130),right,0.338,True
26,286,mask,94,1,94,right,right,True,0.0,(0, -130),right,0.302,True
26,286,mask,95,1,95,right,right,True,0.072,(0, -130),right,0.248,True
26,286,mask,96,1,96,left,right,False,0.096,(0, 130),right,0.361,True
26,286,mask,97,1,97,right,left,False,0.0,(0, 130),left,0.25,True
26,286,mask,98,1,98,left,right,False,0.024,(0, 130),right,0.324,True
26,286,mask,99,1,99,right,right,True,0.024,(0, 130),right,0.302,True
26,286,mask,100,1,100,left,right,False,0.0,(0, 130),right,0.318,True
26,286,mask,101,1,101,right,left,False,0.0,(0, -130),left,0.387,True
26,286,mask,102,1,102,right,right,True,0.096,(0, 130),right,0.303,True
26,286,mask,103,1,103,right,right,True,0.024,(0, -130),right,0.274,True
26,286,mask,104,1,104,left,left,True,0.072,(0, -130),left,0.227,True
26,286,mask,105,1,105,right,right,True,0.048,(0, 130),right,0.246,True
26,286,mask,106,1,106,right,left,False,0.168,(0, -130),left,0.411,True
26,286,mask,107,1,107,left,right,False,0.024,(0, 130),right,0.216,True
