session,trial,staircase,letter,response,correct,alpha1,alpha2
3,20,3,G,G,True,0.1,0.11
3,21,2,D,D,True,0.1,0.1
3,21,3,S,S,True,0.1,0.1
3,22,2,A,A,True,0.1,0.1
3,22,3,A,A,True,0.09,0.1
3,23,2,D,D,True,0.09,0.1
3,23,3,K,K,True,0.09,0.1
3,24,2,G,G,True,0.09,0.09
3,24,3,K,K,True,0.08,0.09
3,25,2,F,H,False,0.08,0.09
3,25,3,D,H,False,0.09,0.09
