session,trial,staircase,letter,response,correct,alpha1,alpha2
2,9,3,A,A,True,0.1,0.11
2,10,2,L,L,True,0.1,0.11
2,10,3,A,A,True,0.09,0.11
2,11,2,L,F,False,0.09,0.11
2,11,3,G,G,True,0.1,0.11
2,12,2,L,L,True,0.1,0.1
2,12,3,F,H,False,0.1,0.1
2,13,2,S,S,True,0.1,0.11
2,13,3,K,K,True,0.09,0.11
2,14,2,F,L,False,0.09,0.11
2,14,3,J,L,False,0.1,0.11
2,15,2,J,J,True,0.1,0.12
2,15,3,J,J,True,0.1,0.12
2,16,2,K,K,True,0.1,0.12
2,16,3,J,J,True,0.09,0.12
2,17,2,K,K,True,0.09,0.12
2,17,3,D,D,True,0.09,0.12
2,18,2,J,J,True,0.09,0.11
2,18,3,A,A,True,0.08,0.11
2,19,2,D,D,True,0.08,0.11
2,19,3,A,A,True,0.08,0.11
2,20,2,K,K,True,0.08,0.11
2,20,3,A,A,True,0.07,0.11
2,21,2,S,F,False,0.07,0.1
2,21,3,S,S,True,0.08,0.1
2,22,2,L,H,False,0.08,0.1
2,22,3,G,G,True,0.09,0.1
2,23,2,F,S,False,0.09,0.1
2,23,3,L,J,False,0.1,0.1
2,24,2,F,H,False,0.1,0.11
2,24,3,A,A,True,0.11,0.11
2,25,2,G,G,True,0.11,0.11
2,25,3,L,L,True,0.11,0.11
3,1,2,L,L,True,0.11,0.11
3,1,3,D,D,True,0.11,0.11
3,2,2,F,F,True,0.11,0.11
3,2,3,A,A,True,0.1,0.11
3,3,2,S,S,True,0.1,0.11
3,3,3,A,A,True,0.1,0.11
3,4,2,K,K,True,0.1,0.1
3,4,3,G,G,True,0.09,0.1
3,5,2,L,F,False,0.09,0.1
3,5,3,J,J,True,0.1,0.1
3,6,2,D,D,True,0.1,0.1
3,6,3,F,D,False,0.1,0.1
3,7,2,K,K,True,0.1,0.11
3,7,3,F,F,True,0.09,0.11
3,8,2,S,S,True,0.09,0.11
3,8,3,G,G,True,0.09,0.11
3,9,2,L,L,True,0.09,0.11
3,9,3,G,G,True,0.08,0.11
3,10,2,D,D,True,0.08,0.1
3,10,3,D,D,True,0.08,0.1
3,11,2,A,L,False,0.08,0.1
3,11,3,D,D,True,0.09,0.1
3,12,2,D,D,True,0.09,0.1
3,12,3,G,G,True,0.09,0.1
3,13,2,A,A,True,0.09,0.09
3,13,3,L,F,False,0.08,0.09
3,14,2,S,J,False,0.08,0.1
3,14,3,A,A,True,0.09,0.1
3,15,2,S,S,True,0.09,0.1
3,15,3,J,S,False,0.09,0.1
3,16,2,K,G,False,0.09,0.11
3,16,3,D,D,True,0.1,0.11
3,17,2,H,F,False,0.1,0.11
3,17,3,L,F,False,0.11,0.11
3,18,2,J,F,False,0.11,0.12
3,18,3,K,F,False,0.12,0.12
3,19,2,G,G,True,0.12,0.13
3,19,3,L,J,False,0.12,0.13
3,20,2,G,G,True,0.12,0.14
3,20,3,H,H,True,0.11,0.14
3,21,2,D,D,True,0.11,0.14
3,21,3,F,F,True,0.11,0.14
3,22,2,J,S,False,0.11,0.14
3,22,3,K,K,True,0.12,0.14
3,23,2,H,H,True,0.12,0.13
3,23,3,K,K,True,0.12,0.13
3,24,2,H,H,True,0.12,0.13
3,24,3,A,A,True,0.11,0.13
3,25,2,H,H,True,0.11,0.13
3,25,3,K,K,True,0.11,0.13
