session,trial,staircase,letter,response,correct,alpha1,alpha2
2,3,2,S,S,True,0.12,0.11
2,3,3,H,J,False,0.12,0.11
2,4,2,A,A,True,0.12,0.12
2,4,3,K,K,True,0.11,0.12
2,5,2,J,J,True,0.11,0.12
2,5,3,G,G,True,0.11,0.12
2,6,2,H,D,False,0.11,0.12
2,6,3,D,D,True,0.12,0.12
2,7,2,K,K,True,0.12,0.11
2,7,3,J,L,False,0.12,0.11
2,8,2,J,F,False,0.12,0.12
2,8,3,L,D,False,0.13,0.12
2,9,2,K,K,True,0.13,0.13
2,9,3,J,J,True,0.13,0.13
2,10,2,F,F,True,0.13,0.13
2,10,3,S,S,True,0.12,0.13
2,11,2,F,F,True,0.12,0.13
2,11,3,L,K,False,0.12,0.13
2,12,2,A,A,True,0.12,0.14
2,12,3,L,F,False,0.11,0.14
2,13,2,S,S,True,0.11,0.15
2,13,3,G,G,True,0.11,0.15
2,14,2,L,F,False,0.11,0.15
2,14,3,A,A,True,0.12,0.15
2,15,2,J,J,True,0.12,0.15
2,15,3,H,F,False,0.12,0.15
2,16,2,F,F,True,0.12,0.16
2,16,3,K,K,True,0.11,0.16
2,17,2,S,D,False,0.11,0.16
2,17,3,L,L,True,0.12,0.16
2,18,2,F,F,True,0.12,0.16
2,18,3,D,D,True,0.12,0.16
2,19,2,H,F,False,0.12,0.15
2,19,3,A,A,True,0.13,0.15
2,20,2,K,K,True,0.13,0.15
2,20,3,G,G,True,0.13,0.15
2,21,2,H,H,True,0.13,0.15
2,21,3,G,G,True,0.12,0.15
2,22,2,J,F,False,0.12,0.14
2,22,3,J,J,True,0.13,0.14
2,23,2,S,S,True,0.13,0.14
2,23,3,J,J,True,0.13,0.14
2,24,2,D,D,True,0.13,0.14
2,24,3,A,A,True,0.12,0.14
2,25,2,J,J,True,0.12,0.13
2,25,3,S,G,False,0.12,0.13
3,1,2,A,A,True,0.12,0.13
3,1,3,S,S,True,0.12,0.13
3,2,2,S,S,True,0.12,0.13
3,2,3,A,A,True,0.11,0.13
3,3,2,L,F,False,0.11,0.13
3,3,3,L,D,False,0.12,0.13
3,4,2,D,D,True,0.12,0.14
3,4,3,S,S,True,0.12,0.14
3,5,2,L,G,False,0.12,0.14
3,5,3,G,G,True,0.13,0.14
3,6,2,L,A,False,0.13,0.14
3,6,3,F,F,True,0.14,0.14
3,7,2,J,S,False,0.14,0.13
3,7,3,S,S,True,0.15,0.13
3,8,2,A,A,True,0.15,0.13
3,8,3,J,J,True,0.15,0.13
3,9,2,S,S,True,0.15,0.13
3,9,3,K,K,True,0.14,0.13
3,10,2,G,G,True,0.14,0.12
3,10,3,D,D,True,0.14,0.12
3,11,2,A,A,True,0.14,0.12
3,11,3,D,D,True,0.13,0.12
3,12,2,A,A,True,0.13,0.12
3,12,3,G,G,True,0.13,0.12
3,13,2,L,L,True,0.13,0.11
3,13,3,A,A,True,0.12,0.11
3,14,2,H,L,False,0.12,0.11
3,14,3,J,J,True,0.13,0.11
3,15,2,F,F,True,0.13,0.11
3,15,3,H,H,True,0.13,0.11
3,16,2,H,F,False,0.13,0.1
3,16,3,D,D,True,0.14,0.1
3,17,2,K,K,True,0.14,0.1
3,17,3,L,H,False,0.14,0.1
3,18,2,F,F,True,0.14,0.11
3,18,3,F,F,True,0.13,0.11
3,19,2,H,H,True,0.13,0.11
3,19,3,J,J,True,0.13,0.11
3,20,2,S,S,True,0.13,0.11
3,20,3,D,L,False,0.12,0.11
3,21,2,H,F,False,0.12,0.12
3,21,3,D,D,True,0.13,0.12
3,22,2,F,F,True,0.13,0.12
3,22,3,L,F,False,0.13,0.12
3,23,2,L,D,False,0.13,0.13
3,23,3,A,A,True,0.14,0.13
3,24,2,S,S,True,0.14,0.13
3,24,3,L,F,False,0.14,0.13
3,25,2,F,F,True,0.14,0.14
3,25,3,A,A,True,0.13,0.14
