53, 421, 0, 0, 1, 2, 70, 2, 9.407
53, 421, 0, 1, 1, 4, 70, 4, 2.795
53, 421, 0, 2, 1, 6, 65, 6, 3.329
53, 421, 0, 3, 1, 4, 65, 4, 5.294
53, 421, 0, 4, 1, 0, 60, 0, 2.447
53, 421, 1, 0, 0, 7, 90, 2, 3.316
53, 421, 1, 1, 0, 6, 95, 3, 4.386
53, 421, 1, 2, 0, 6, 100, 6, 2.401
53, 421, 1, 3, 0, 8, 100, 8, 2.34
53, 421, 1, 4, 0, 4, 95, 4, 2.191
53, 421, 2, 0, 1, 7, 55, 7, 2.004
53, 421, 2, 1, 1, 1, 55, 1, 1.96
53, 421, 2, 2, 1, 0, 50, 0, 1.96
53, 421, 2, 3, 1, 3, 50, 3, 1.819
53, 421, 2, 4, 1, 3, 45, 3, 1.844
53, 421, 2, 5, 1, 8, 45, 8, 3.219
53, 421, 2, 6, 1, 5, 40, 5, 1.857
53, 421, 2, 7, 1, 5, 40, 5, 1.919
53, 421, 2, 8, 1, 0, 35, 0, 1.845
53, 421, 2, 9, 1, 6, 35, 6, 1.856
53, 421, 3, 0, 0, 8, 75, 3, 2.563
53, 421, 3, 1, 0, 3, 80, 3, 2.302
53, 421, 3, 2, 0, 4, 80, 4, 1.929
53, 421, 3, 3, 0, 3, 75, 3, 2.345
53, 421, 3, 4, 0, 4, 75, 4, 2.162
53, 421, 3, 5, 0, 2, 70, 2, 2.354
53, 421, 3, 6, 0, 3, 70, 4, 2.787
53, 421, 3, 7, 0, 6, 75, 6, 2.062
53, 421, 3, 8, 0, 1, 75, 1, 2.106
53, 421, 3, 9, 0, 7, 70, 7, 2.121
53, 421, 4, 0, 1, 0, 40, 0, 1.873
53, 421, 4, 1, 1, 1, 40, 1, 1.699
53, 421, 4, 2, 1, 1, 35, 1, 1.62
53, 421, 4, 3, 1, 1, 35, 1, 1.735
53, 421, 4, 4, 1, 1, 30, 1, 1.54
53, 421, 4, 5, 1, 0, 30, 0, 1.42
53, 421, 4, 6, 1, 2, 25, 2, 1.78
53, 421, 4, 7, 1, 2, 25, 2, 1.724
53, 421, 4, 8, 1, 0, 20, 0, 1.351
53, 421, 4, 9, 1, 6, 20, 6, 2.005
53, 421, 4, 10, 1, 6, 15, 5, 2.131
53, 421, 4, 11, 1, 2, 20, 0, 4.323
53, 421, 4, 12, 1, 8, 25, 8, 1.9
53, 421, 4, 13, 1, 7, 25, 5, 3.288
53, 421, 4, 14, 1, 2, 30, 2, 1.781
53, 421, 4, 15, 1, 2, 30, 2, 2.045
53, 421, 4, 16, 1, 8, 25, 8, 1.813
53, 421, 4, 17, 1, 0, 25, 0, 1.47
53, 421, 4, 18, 1, 4, 20, 4, 1.865
53, 421, 4, 19, 1, 2, 20, 2, 1.823
53, 421, 4, 20, 1, 4, 15, 4, 1.98
53, 421, 4, 21, 1, 2, 15, 2, 2.927
53, 421, 4, 22, 1, 3, 10, 3, 1.846
53, 421, 4, 23, 1, 0, 10, 2, 2.3
