43, 395, 0, 0, 1, 1, 70, 4, 12.475
43, 395, 0, 1, 1, 8, 75, 0, 13.31
43, 395, 0, 2, 1, 5, 80, 4, 6.849
43, 395, 0, 3, 1, 4, 85, 4, 2.903
43, 395, 0, 4, 1, 2, 85, 2, 2.461
43, 395, 1, 0, 0, 6, 90, 6, 2.485
43, 395, 1, 1, 0, 6, 90, 6, 2.468
43, 395, 1, 2, 0, 4, 85, 4, 2.43
43, 395, 1, 3, 0, 3, 85, 3, 2.696
43, 395, 1, 4, 0, 2, 80, 2, 3.138
43, 395, 2, 0, 1, 0, 55, 0, 2.13
43, 395, 2, 1, 1, 1, 55, 1, 2.042
43, 395, 2, 2, 1, 1, 50, 1, 2.17
43, 395, 2, 3, 1, 8, 50, 8, 2.778
43, 395, 2, 4, 1, 0, 45, 0, 1.592
43, 395, 2, 5, 1, 3, 45, 6, 2.519
43, 395, 2, 6, 1, 1, 50, 1, 2.024
43, 395, 2, 7, 1, 8, 50, 8, 2.032
43, 395, 2, 8, 1, 7, 45, 7, 1.988
43, 395, 2, 9, 1, 4, 45, 4, 2.007
43, 395, 3, 0, 0, 6, 75, 6, 1.96
43, 395, 3, 1, 0, 7, 75, 7, 2.039
43, 395, 3, 2, 0, 8, 70, 8, 2.124
43, 395, 3, 3, 0, 8, 70, 8, 2.084
43, 395, 3, 4, 0, 6, 65, 6, 1.916
43, 395, 3, 5, 0, 0, 65, 0, 2.118
43, 395, 3, 6, 0, 4, 60, 4, 2.565
43, 395, 3, 7, 0, 1, 60, 1, 2.076
43, 395, 3, 8, 0, 0, 55, 0, 1.807
43, 395, 3, 9, 0, 0, 55, 0, 1.544
43, 395, 4, 0, 1, 5, 40, 6, 2.402
43, 395, 4, 1, 1, 4, 45, 4, 2.185
43, 395, 4, 2, 1, 3, 45, 3, 2.527
43, 395, 4, 3, 1, 0, 40, 0, 1.839
43, 395, 4, 4, 1, 8, 40, 8, 1.89
43, 395, 4, 5, 1, 5, 35, 5, 2.037
43, 395, 4, 6, 1, 5, 35, 5, 2.218
43, 395, 4, 7, 1, 4, 30, 4, 2.215
43, 395, 4, 8, 1, 0, 30, 0, 1.583
43, 395, 4, 9, 1, 8, 25, 5, 3.623
43, 395, 4, 10, 1, 8, 30, 8, 2.021
43, 395, 4, 11, 1, 1, 30, 1, 1.957
43, 395, 4, 12, 1, 6, 25, 6, 1.86
43, 395, 4, 13, 1, 5, 25, 5, 1.956
43, 395, 4, 14, 1, 3, 20, 3, 1.687
43, 395, 4, 15, 1, 3, 20, 3, 1.587
43, 395, 4, 16, 1, 4, 15, 4, 2.836
43, 395, 4, 17, 1, 7, 15, 7, 2.097
43, 395, 4, 18, 1, 0, 10, 6, 2.187
43, 395, 4, 19, 1, 6, 15, 4, 2.222
43, 395, 4, 20, 1, 5, 20, 6, 2.196
43, 395, 4, 21, 1, 5, 25, 5, 1.69
43, 395, 4, 22, 1, 0, 25, 0, 1.645
43, 395, 4, 23, 1, 8, 20, 8, 2.036
43, 395, 4, 24, 1, 0, 20, 0, 1.829
43, 395, 4, 25, 1, 1, 15, 1, 1.781
43, 395, 4, 26, 1, 4, 15, 6, 2.208
43, 395, 4, 27, 1, 6, 20, 6, 1.816
43, 395, 4, 28, 1, 7, 20, 6, 3.388
43, 395, 4, 29, 1, 3, 25, 3, 1.886
43, 395, 5, 0, 0, 4, 60, 4, 2.124
43, 395, 5, 1, 0, 3, 60, 3, 2.175
43, 395, 5, 2, 0, 8, 55, 8, 2.799
43, 395, 5, 3, 0, 7, 55, 5, 2.436
43, 395, 5, 4, 0, 8, 60, 8, 2.376
43, 395, 5, 5, 0, 1, 60, 3, 2.448
43, 395, 5, 6, 0, 2, 65, 4, 2.191
43, 395, 5, 7, 0, 7, 70, 7, 2.115
43, 395, 5, 8, 0, 1, 70, 1, 2.469
43, 395, 5, 9, 0, 2, 65, 2, 2.064
43, 395, 5, 10, 0, 2, 65, 2, 2.142
43, 395, 5, 11, 0, 2, 60, 2, 2.109
43, 395, 5, 12, 0, 0, 60, 0, 2.035
43, 395, 5, 13, 0, 3, 55, 3, 2.224
43, 395, 5, 14, 0, 5, 55, 5, 1.997
43, 395, 5, 15, 0, 3, 50, 3, 1.955
43, 395, 5, 16, 0, 4, 50, 4, 2.572
43, 395, 5, 17, 0, 3, 45, 3, 2.075
43, 395, 5, 18, 0, 4, 45, 4, 2.304
43, 395, 5, 19, 0, 0, 40, 0, 2.748
43, 395, 5, 20, 0, 4, 40, 4, 2.271
43, 395, 5, 21, 0, 8, 35, 4, 2.306
43, 395, 5, 22, 0, 4, 40, 4, 1.959
43, 395, 5, 23, 0, 1, 40, 1, 1.948
43, 395, 5, 24, 0, 2, 35, 2, 1.946
